,Reviews,result
178,"These soccer cleats have a very nice premium feel to it. Being that the upper is contructed of flyknit-like materials, it does conform to my foot to prevent any slippage in the heels; however, the shoes are way too narrow around the forefoot and causes my toes to partially stack up. I'd strongly recommend going a half size up to give your foot more wiggle room. I also find it rather hard to put on",1
179,"These are the best boots I have every used. I'm most recently coming to the Nike zm vapor 16 elite fg from the Nike Tiempo - a different style boot known more for comfort and touch, but I am extremely pleased with both the comfort and touch of this latest Mercurial. The exterior of the boot has incredible material that is quite adhesive to the ball and creates good touch, and the fit of the boot",1
180,#멤버데이즈리뷰이벤트 발볼러라 사이즈 한사이즈 업하니깐  딱좋아요~ 아직 경기는 못해 봤지만 착용감과 느낌이 매우 좋네요,1
181,Pro TF 신어보고 마음에 들어서 Elite AG도 구매했어요! 맘에 드네요~,1
182,PERFECT WIDE FOOT NIKE CLEAT. I’ve been searching for a pair of cleats that don’t cut my outside toes and because this uses the same soleplate as the first gx’s it runs a bit wider in the toe box as well. I’ve tried all the new mercurial low top and high top lines with no luck other than bloody toes. Also tried the FG GX line and that soleplate also runs narrow. I’m so happy that Nike decided to,0
183,Beautiful! These are soooo beautiful in person. The black color give them an elegance and simplicity at the same time. The material is super soft and comfortable and molds with the foot comfortably. The AG soleplate is perfect as it offers the best traction for AG fields.,1
184,"As someone with wide feet, I was certainly disappointed with Nike's direction of the Tiempo line, and I had believed my access to good AG outsoles (because Nike makes the best AG plates, period) was over. Thankfully, the GX 2 fills the void left by the Tiempo line for us wide footed ballers. While the toebox tapers quite a bit (Nike, if you could make your boots a bit more anatomical, we'd",1
185,"My boots have not been played in much and have already ripped , they was a lot of money so it’s disappointing.",0
186,"I have very narrow feet so had to try on a few sizes and play with the lacing to get the fit right, as they were rather roomy from mid foot to toe. All managed to be fixed…and I’m so glad that I managed it. No break in time required, these boots are hands down the best control I’ve ever felt with a boot. The grip knit is a game changer for dribbling, crossing and shooting. Massively upped my game. If you’re looking for that next level in your game these are 100% worth the money.",0
187,"Everything fits right, but after the third Day the studs start to fall off",1
188,"No break in time, fits a little large but doesn’t really affect anything. The only problem is the studs break off",0
189,Really good cleat! They felt comfortable as soon as I put my foot in. They may run just a tad bit wide but other than that not bad at all definitely recommend!,1
190,Fits really good comfortable and fast shipping.,1
191,"If you are looking for cleat that gives you responsiveness on cuts as well as ball control. Look no further! I have been playing indoor in these bad boys for about a month now and I love how responsive my ball control is with the ultra sticky grip that covers the cleat. They are sleek, lightweight, and come in a great shade of textured black. The cleat fits true to size and is the perfect cleat for the masses. Check the grippy texture in the photo, it is a game changer.",1
192,"Coming from the first pair of flyknit mercurials I was a little hesitant on this cleat. The mercurials were amazingly light a quick but lacked a connection with the ball, but the Phantom changes all of that. The new knit materials as an extremely tacky coating combined with the 3D texture for a great touch on the ball. At first I was surprised how grippy they were but quickly adjusted after  a few",1
193,These boots are awesome. The gripknit feels great on the ball. I’ve only used these on turf so far and I liked the feel and traction provided. The only thing that I have to get used to is the spike pattern it is different than the mercurials I normally wear. The front has a circular pattern that feels different when sprinting. Not bad just different. The fit is solid slightly narrow but I went,1
194,"I've been wearing Nike cleats since the 8th grade and each new style is better than the last.  Nike continues to make strides forward with each new boot and these are no exception.  From the second I put these on I knew they were going to be incredible.  They fit extremely tight, so there is no worry about slippage or anything moving on you.  Luckily they came when I still had a few weeks",0
195,"I recently acquired the Nike Phantom GX II Elite FG Cleats and I couldn’t be any happier with my decision to do so. I have always used Nike cleats throughout my entire soccer career, with my favorites including the Mercurial and Magista  lines. I currently play soccer and train a minimum of five days a week. The Nike Phantom GX II Elite has been fantastic and is very comfortable straight from the",1
196,"The fit and feel of these are close to perfect. The shoe molds around your feet, making the fit feel amazing. I tried the first version, and these definitely are an upgrade. The blackout design looks stealthy and unique compared to all other colors. This is, for sure, the best color option to get. As I stated before, the feel of these shoes is perfect from day one. You don’t need a break in period",1
197,Pretty blown away by these cleats. I’ve been a traditional cleat wearer and opted to get with the times and I can see why people make the switch. For starters it feels like I’m wearing another pair of socks on my feet. The material of the cleat moves with your foot. I even arched my foot and the sole of the cleat took the contour of the bottom sole of my foot. I thought it was a little too much at,0
198,"First thing- I Love the look of these. Black on black is so clean, not super flashy and the quality does the talking. The fit is really tight, but not at all constricting or uncomfortable. The material on the uppers is great as it feels less gripping than the previous version. The ball doesn’t get caught up or stuck on your foot as much, but still offers a lot of control. The only complaint I",0
199,"The Phantom GX II’s are tailored for those who enjoy controlling the ball at their feet. The cleats are made of a unique fabric that is somewhat “sticky” that allows the ball to be controlled much easier. It does take some time to get used to but once you get the feel, you will find that passing and controlling are much easier. I really enjoyed the design especially the padding around the",1
200,"The PHANTOM GX II ELITE FG is the best soccer boot I have ever had the pleasure of wearing. They are very comfortable and are a perfect fit on my feet. I wore these soccer boots during the rain and I was able to get great traction while wearing them. I never felt like I was going to slip and fall in the puddles of mud on the pitch. The boot feels very light and flexible. Because of this, you must",1
201,"These cleats are excellent. A couple of things if you're deciding if they are worth the money...1. The fit on these is amazing. Feel like a glove on your foot. 2. Grip is exemplary.3. Feel of the ball is great. I've used these cleats to play a couple games of competitive 30+ soccer games. Felt really good on the field, solid cuts, etc. I've also used them in some Ultimate",1
202,"These shoes will make you feel incredibly powerful. They have a sleek design and a strong grip.They’re lightweight while providing a lot of support and giving you a lot of control over the ball.I have tested them in both wet and dry conditions and was pretty happy with the experience on both situations.They run true to size though on the smaller side, so I would recommend going with a slightly larger size if you are in between sizes.",1
203,"The shoes felt a little narrow and tight width wise. Length wise, the shoes were good. On feet, the shoes felt comfortable and stable. The shoes had good grip when worn on grass and are definitely a good pair of cleats.The design is very sleek. The black color way with white outlining worked perfectly on the shoes. The circular pattern on the shoes gave it a unique design that made it",1
204,The PHANTOM GX II ELITE FG is a great pair of cleats with plenty of style. It catches your eye as soon as they come out of the box and everyone else’s eyes thereafter. The pattern is simple but the material really makes it pop out the way it shines. The cleats fit true to size and are really comfortable to put on and wear. It hugs my foot without feeling constricted. My feet feel secured while,1
205,"I bought these to replace my old leather Copa Mundials, and wow, these are great! Light ages better than those old leather cleats.They fit great right out of the box and the sticky uppers are great for touches. No blisters or heat spots - awesome. I haven't used them in a game yet, but they've felt great playing in the backyard with my son.They fit true to size, a little narrow at toe compared to my old ones, but that has to be expected with new cleats.",1
206,"These soccer boots are extremely light weight and comfortable.  They feel very stable on firm ground and provide the grip you need on the pitch.  I like the circular shape of the cleats, which makes pivoting on firm ground easier.  I would say they run a bit small, maybe a half size.  The design is very nice & sleek and the material has held up so far and seems very durable.",0
207,"I have the black one.I love it, just feel like in the new pink one the Nike sign would be more elegant if it would be like the black or white one. But the pink version looks stunning.",1
208,Great design and fit is goodMy soon love Nike cleats.I just wish they were not that expensive because the average for cleats lasting in young kids is 6 months He is only 11 years old and he use size 10 in men.,1
209,"Bought for my 14 yr old son. For reference his favorite Nike model is the Nike Hypervenom Phantom 3 elite which began release in 2017. Since he outgrown his last pair in 2020, he has primarily ran through the complete Phantom elite line the last 4 years and always compared them to the hypervenoms. Since receiving these he’s said they made up for all of the flaws of the phantom GT’s and GX’s. Also",1
210,These cleats are good but the gx1 was way better they felt better and had a better design. They should bring them back,0
211,"Normally with these types of shoes, I have to buy them a little larger, about a half size up, I hadn't done that for these shoes and had ended up with a shoe that is closer to the size I wear with other shoes that fit differently. Unfortunately, they were a bit on the tighter size but they hugged my feet well. I loved how my feet looked in these! Despite the size issue, they were still slightly",0
212,"Upon testing these cleats, I can honestly say that the dynamic fit is true to statement, when I wore these  for practice and games, It felt like I was gliding through the turf and grass. Not one time did I have to stop and tie my laces, the cleats spikes offered perfect grip on the field. The sleak design and color patterns really set this cleat off. Whether on turf or grass these performed",0
213,"I have the PHANTOM LUNA II ELITE FG in a black color style and size 10. First of all this boot is slightly heavier than other models, but still lightweight and I didn’t feel any impact while running and playing a couple of games.These boots are extremely comfortable and I didn’t feel any foot fatigue after hours of wear. There is no need to size down as some other models, as these boots",1
214,"The Nike Phantom Luna II Elite FG is a great looking football boot, but that is where the magic ends. I thought that the styling was amazing but there were many areas where the boot could have been improved. First, it was very difficult to get onto my foot. The Dynamic Fit collar was a nice touch and stretchy enough, but did make it more challenging to put on than a traditional tongue would have",1
215,"The Phantom Luna II Elite feel like a second skin. They are a little tight at first, but you get used to them, and they get used to you. I usually wear one pair of socks with them, wich is enough. I don't need a double layer as I do when I wear more traditional soccer cleats. The design is outstanding. The almost all-black color makes them cool and sober. The right amount of details in silver and",0
216,"The fit of the cleats is great. They slip on like a sock but have enough padding that you can strike the ball hard without feeling any aftereffects. I was happily surprised by the cleat pattern. As a speed player, I’ve had trouble in the past with traction and cutting with other cleats, but these cleats are probably the best in terms of how I’ve felt moving while changing direction quickly.",1
217,"This is a game changer for me, I absolutely love the fit and feel of these cleats. As a midfielder I prefer to have a boot that’ll help make my first touch that much easier and this fits the bill. It’s tru to size and feels very good right out of the box. The formation of the studs was very different from what I’m used to but did not feel it hurt my game whatsoever. My previous boots were the Nike",1
218,"The Phantom Luna II Elite FG cleat has a great feel that wraps snug around your foot. This is perfect when making contact with the ball, you truly can feel the direction you're hitting the ball in with your foot. This cleat provides adequate cushioning, helping absorb impact and enhances overall comfort during play. The cleats fit snugly without causing discomfort or pressure points. The cleats do",1
219,"After looking over reviews, I was worried these would be a tad small (my normal is a men’s 12 and that’s the size I got in these), however, once I was able to get out on the pitch the boots almost felt like they form fitted to my foot after about 15 minutes. Not everyone will experience the same but for me, true to size worked. These boots are lightweight and comfortable. Need to ensure you loosen",1
220,The Phantom Luna II Elite FG are a great pair of cleats. What stood out the most to me was the excellent grip on the ball from the Nike GripKnit material. They have a snug fit and mold nicely to your foot.They are true to size and comfortable with nice support and cushion around the heal and achilles area.I also appreciate the stud design which creates amazing traction (on a grass,1
221,"Last month, I purchased Nike's Phantom Luna II Elite FG soccer shoes before the upcoming soccer season. When I unboxed them, I was surprised to see how narrow they looked, however upon trying them on they fit snuggly. I'm a size nine and the shoes took a little finessing to slide into with the upper sock lining. Running my hands over the stitching, I was amazed at the attention to detail Nike put",1
222,"I really liked how the shoe fit me; for soccer I like when cleats fit me a little tighter than usual shoes so it was perfect for me. The cleat felt really lightweight and when I was playing soccer it felt like I had no cleats on at all. The one downside was that it was a bit hard to put on because I have a wide foot. Overall, the fit and feel of the cleats were better than other cleats that I have",1
223,"These are the lightest cleats I’ve ever worn. They’re too narrow for my wide feet though. The materials are stiff at first, but after a couple of wearing the material will heat up and conform to your foot. I like the pattern of the spikes near the toe and ball of your foot. It is in a circular pattern which makes spinning around effortlessly easy. The only thing I wished they improved on is the",1
224,"Prepare to be catapulted into a realm of footballing ecstasy with the unparalleled marvel that is the Nike Phantom Lunas! These boots aren't just footwear; they're a symphony of innovation, performance, and pure footballing bliss. Allow me to regale you with the sheer magnificence that is the Nike Phantom Lunas!Let's start with the pièce de résistance - the FlyKnit material upper. It's not",1
225,"The PHANTOM LUNA II ELITE FG delivers an exceptional experience that seamlessly blends performance and style. The fit is impeccable, providing a snug yet comfortable feel that enhances agility on the field. The design is a standout feature, combining modern aesthetics with a touch of classic sophistication. The choice of fabric reflects quality craftsmanship, offering durability without",1
226,These cleats were a little small in my opinion. I would probably order a half size up if possible. They conform to your foot and fit like a glove. The feel very durable and made of high quality materials. I would have preferred a little more ankle support though What did you think about the design? The design is great! The typical Nike swoosh is visible and I like the black and silver because,1
227,The Luna 2 Elite FG is a quality boot that feels great on both turf and grass. The cleats of the boot are very light underfoot and provide incredible traction on grass. They are very responsive for sprinting and making cuts. I also had ample traction for turns on sloppy surfaces. The upper is very grippy and is slightly breathable so you won’t have to worry about your feet roasting on,1
228,"This was my first pair of premium boots for playing football and the performance is extraordinary! I play in a local league and after wearing these around many of my friends want a pair now. The innovation that went into designing the boots is next level. First, the boots are amazingly light, almost like paper and they wrap around your feet very securely. I have a wide foot but the boots never",1
229,"These soccer cleats have been a lovely surprise! I typically wear Mercurials, and these Phantom Luna II Elite’s wear very similarly for me. The gripskin upper is by far the grippiest upper I have worn. I first wore them in a game played in a rain storm, and my firdt touch couldn’t have been better. The only dowside, is it will take a little bit of getting used to the amount of grip when",1
230,"Very comfortable, but it runs small. I bought half a size more than my usual size",1
231,"They have made the toe box more narrow than the Mericural so they no longer feel or fit like a Tiempo, I could get past the artifical leather but not the change to shape",0
232,"I usually wear an 8 and had to exchange for a 9. That still felt tight initially, but I tried them out and they broke in pretty quickly. The first 30 minutes they were uncomfortable but after that I played a full game with no discomfort at all. They feel soft and light but still sturdy, and they look awesome. I'm definitely happy with them!",1
233,"My daughter (13) loved the 9 series, especially because she has wide feet. Then naturally wanted this one…unfortunately the toe box feels more narrow and the length got longer? So sadly had to opt for the Luna instead. Was nice to have a low cut option to get the cleats on easier with grippy socks. Bummers!",0
234,good cleats for cheap pricea little bit tight but there greatgives a great touch and feels comfortable,1
235,"This product itself is great - comfortable to wear, fits well and very light weight. However I have a big complaint about the sizing. I have been wearing size 10 all my life but when it comes to Tiempo Legend 10 it is no longer consistent. I bought a pair of Legend 10 Pro TF it needed to be adjusted to 10.5. I bought this Legend 10 Academy MG it needed to be adjusted to 11. For me, I had to repeat",1
236,They are stunning beautiful grip and everything 🫶🏽,1
237,Very tight in my usual size to that I've used in tiempos for previous versions viii and before. They feel narrower too. I'd go at least a half size up. Unfortunately im sending these back. Look incredible though.,0
238,나이키 풋살화 키즈240신는 사람임 240이 항상 길이랑 볼이 컸음에도 그냥 신었음. 나이키 운동화 전부 240신음. 프로등급이라 240이 안크고 잘 맞을꺼같아서 주문함 딱좋음 몇번신다보면 발에 맞게 늘어날지도,1
239,저는 머큐리얼 베이퍼 시리즈가 가장 잘 맞는 것 같아요1년 반? 만에 3개째 주문 중입니다..남자분들은 얇아서 자주 뜯어지긴 한데 저는 나름 1년 이상은 가는 것 같아요,1
240,빠른배송에 감사드립니다.참고로 제가 발길이 왼265 오 268에 발볼11cm에 발등도 지나치게 높은편이라평소 미즈노와 케피텐같은 일제에 익숙한 사람입니다이번에 장마 우천대비해서 인조가죽터프화고민했는데 발볼이 넓어졌다기에 한번 믿고 구매해봤습니다밴딩이 많이 쫀쫀해졌고 길이도 너무 딱맞습니다무엇보다 중독자림이 심한게 베이퍼같은 일체형인데이건 좀 발가락이 좀 낀다느낌인데 한두어번 신고 시합뛰면 내꺼가 되겠네요이건 발등발볼러들에게 추천하고 싶습니다우천시 천연가죽 차며 말릴 고생걱정하시는 분들더운 한여름에 후끈함을 걱정한분들베이퍼 프로 tf로 강하게 추천합니다,1
241,The shoes were very comfortable and didn’t stick to the grass in the soccer field. I loved the color and it’s trendy appearance.,1
242,"I can start by saying that after juggling for the first time Nike has added a new grit to the surface of the shoe and it is very grippy and sticky almost the feel to it to the touch even when I was picking the ball for the first time you can feel it. Nike has added the feature to the texture so you can have a better stick to the ball like if the ball is supposed to stay close to your foot, this is",1
243,"Although these shoes run a little big, the fit is great! I am normally a size 11 but need a size 10.5 for this shoe.The heel cushion and ankle sleeve make these super snug and the touch with these boots are fantastic and I was able to put a lot of action on my shots! I'm a big fan of the black and dark green on my pair and it only took me playing twice with them to really break them in. Definitely recommend these if you are a fan of turf shoes!",1
244,"I was looking for a a comfortable yet versatile indoor soccer cleat and these Zoom Vapor 16s is exactly what I have been looking for. Some other indoor soccer cleats I have found to be a bit tight and uncomfortable while playing in them. However, these Zoom Vapor 16s gave me enough comfort and traction. Surprisingly, these cleats also worked on turf quit well and did not experience a lot of slippage compared to other indoor cleats I have tried in the past. Two thumbs up!!",1
245,The design of the Zoom Vapor 16 Pro Soccer Cleats is a very nice soccer cleat. The all black cleats with a hint of blue makes the shoe look elegant. The leather on the cleat feels comfortable and the mesh on the top is stretchy so I can stretch it as I put them on. I do wish the laces were a tad bit longer so they way they will stay tied. Also I’m a size 9.5 and they felt a little snug so I would,1
246,The zoom vapor 16 pro is very sleek and just slides onto the feet. Wearing the shoe feels like there is very minimal material between my feet and the ground. This shoe sticks to your skin so I recommend going one size over your normal shoe size. Playing in this shoe gives good grip which helped me running on the grass. The design looks very minimal and will not gather attention.,1
247,"Fit and feel: I typically wear a size 10 when it comes to Nike, whether they are dunks, air maxes, Jordan’s or basketball shoes. The vapor pro 16s run a bit tight; if you like a tight fit, true to size will go well for you. But for myself, I think a half size up would give a little bit more comfort. I typically play in a striker role when playing. Quick stopping and cutting became a little bit",0
248,My husband is an indoor youth soccer coach. These cleats have outperformed themselves on all levels. They are great for an indoor turf. They are comfortable and have great arch and ankle support. The sleek look is stylish and versatile. They are also true to size. 10/10 highly recommended these cleats any day!,1
249,"These shoes are super comfortable right out of the box. They definitely fit true to size and had no break-in period. These shoes provide the perfect amount of comfort, ball control, and grip; all while being lightweight.",1
250,"The Nike Zoom Vapor 16 Pro is a great pick to wear when playing soccer on artificial grass/turf. Though they are made of leather and open up after some use, they do run slightly small. Additionally, due to their narrow design, they may not be comfortable for individuals with wide feet.I found the Nike Zoom Vapor 16 Pros to be average in terms of comfortability  on the field. They are",1
251,"The Zoom Vapor 16 Pro Soccer Cleats are both sleek and stylish but also light and comfortable! I used these cleats for men’s softball and was please to find that they gave good traction on both the dirt and grass. I never felt like I was slipping even with the intended use being for turf. Compared to my last set of cleats which were also soccer cleats, these performed much better in terms of grip",1
252,"I wore these shoes for 4 games and they performed well on indoor carpet. I found them to have less grip on turf. The uppers are a little bit hard so you need to break them in, but are comfortable afterwards. The fit is snug enough without being too tight. The quality is good for recreational soccer but if you’re competing at a higher level you may need the elite version.",1
253,"The Nike Zoom Vapor 16 Pro are a great innovation in soccer cleats.  The fit of the shoe makes them a perfect cleat to play at a high level.  Nike created a light weight, well balance, and comfortable shoe that will make playing fun and exciting.I loved the heel padding that gave support to my Achilles and helped with heel locking.  The shoe has amazing traction to help with lateral",1
254,"I'll be honest when I first opened the box, I felt a little disappointed. I thought the soccer shoes looked a little stale and boring. It's been awhile since I've boughten soccer shoes. I'm used to soccer shoes with a thicker material then these Nike zoom vapor 16 pro soccer cleats. I do like that they are made from 20% recycled material. I was surprised after I tried on the shoes, how well",0
255,"Nike's newest iteration of the Vapor misses the mark in the turf edition. Everything new and innovative we are supposed to get in the 16 is not present in the turfs. Granted Nike only offers turfs in their Pro and Academy models, these Pro models felt like what you'd find in the Academy model. None of the Elite features are present. I was excited to try these but after several games I was just",0
256,"These cleats run true to size and are very comfortable. The black on black design is sharp looking. The shiny pieces with the matte look go well together! These will definitely work better on turf, but my son found they worked well in short grass as well. They broke in easily and he loved the elastic area around the ankle.",1
257,"Nike really stepped up their game with these Zoom Vapor 16 soccer cleats. This specific model is perfect for playing on turf fields and the grip pattern on the sole ensures that you have the proper traction and stability when playing or practicing. It is important to consider these factors, as often times poor traction footwear on turf fields leads to injury. The Zoom Vapor 16s are incredibly",1
258,"The design of zoom vapor pro soccer cleats secures the foot for total lockdown while changing directions quickly without sliding. I love the traction that provides stability even when the grass/ field is wet. The upper material which has a tactile feel to it. That It gives you a more natural on-ball feel when you dribble, pass, or score because it is stable but soft and tightly wraps around your",1
259,"Great turf shoe.  Grippy, feel like I can cut solidly on these and not lose my footing.  I like the sock liner how they changed it to more of a low vs the previous versions that would cover my ankle.  The Achilles pad is a nice touch for increased comfort and snugness.  My foot doesn’t slip at all in these shoes.  I use to get some Achilles blisters with the older versions so the new pad at the heel I feel helps a lot.  I’m between a 9-9.5 and went with the 9.5 and it feels perfect.",1
260,#멤버데이즈리뷰이벤트 발볼러라 사이즈 한사이즈 업하니깐  딱좋아요~ 아직 경기는 못해 봤지만 착용감과 느낌이 매우 좋네요,1
261,Pro TF 신어보고 마음에 들어서 Elite AG도 구매했어요! 맘에 드네요~,1
262,PERFECT WIDE FOOT NIKE CLEAT. I’ve been searching for a pair of cleats that don’t cut my outside toes and because this uses the same soleplate as the first gx’s it runs a bit wider in the toe box as well. I’ve tried all the new mercurial low top and high top lines with no luck other than bloody toes. Also tried the FG GX line and that soleplate also runs narrow. I’m so happy that Nike decided to,0
263,Beautiful! These are soooo beautiful in person. The black color give them an elegance and simplicity at the same time. The material is super soft and comfortable and molds with the foot comfortably. The AG soleplate is perfect as it offers the best traction for AG fields.,1
264,"As someone with wide feet, I was certainly disappointed with Nike's direction of the Tiempo line, and I had believed my access to good AG outsoles (because Nike makes the best AG plates, period) was over. Thankfully, the GX 2 fills the void left by the Tiempo line for us wide footed ballers. While the toebox tapers quite a bit (Nike, if you could make your boots a bit more anatomical, we'd",1
265,These boots are an absolute disgrace.  These were purchased for my son and has worn them once on a 4g pitch.  All other boots have never been an issue.,0
266,Great feel on the ball but the knitted material caused my foot to slide a lot side to side. It feels like a much wider cleat because of how little structure there is to the upper. I have to tie my laces as tight as they will go to Lee my foot from slipping. Otherwise great cleat,1
267,The that is on the shoe Size is not a true size. My daughter wears 7 an even though this shoe was size 7 the were TOO small.,0
268,"Great Cleats, comfortable and molded to my daughters feet after a short time.  Unfortunately, they do not clean for anything. had them only 10 days and cannot remove grass stains, now they look awful. For this price point and a firm ground cleat (grass) they should be able to clean and remove stains. VERY DISAPPOINTED",0
269,"Tight fit and run small. My daughter is usually a 7.5 women’s, and she ended up with a Men’s 7, women’s 8.5.",1
270,"Really good boots, I recommend to get a half size up since it comes tight, if you get the your right size, they fit comfortably, overall they are a better upgrade from the vapor 15s and feel lighter, great boot!",1
271,"This cleat has a perfect snug fit and exactly how I like my cleats to fit. After trying them on,  I instantly felt comfort. I used them recently while practicing with my son and the way they keep snug while running is great! The tightness around my ankle is perfect. That is my favorite feature. I didn’t have any rubbing on my ankle throughout the whole practice. I have continued to wear them with no issues. Also, the laces stay tied and snug throughout wear. Awesome cleat!",1
272,"The zm vapor 16 elite fg is an amazing and comfortable soccer shoe. I would compare it to a football glove but on your feet. The sock like material allows for a comfy fit when putting the cleat on. The tight fit also allows for comfy, easy to run and make quick cuts around the soccer field. The materials and details on the shoe make it stylish and allow for great touch. I love how the bike sign is",1
273,"The shoes are nice and on par with fashion and design. They were a bit to narrow that results in the shoe not being the true size. I’d recommend them for people with small and thinner feet, not for anyone who imbeds wide shoes.",1
274,"When slipping them on for the first time, I could t help but notice the comfort of the boot. Having low arches, sometimes it’s difficult to find any kind of product that just works without inserts. I felt as close to the ground and possible and could move freely with pain in my feet. Compared to the previous boots I wore, these are a step ahead, maybe several. Being a multisport athlete, soccer",0
275,"The zoom vapor 16 elite cleats shocked my fiancé with how comfortable they are. The cushioning is amazing with all day comfort. My fiancé was able to wear them all day with no discomfort. The mesh material on the outside makes the cleats very breathable with less friction and sweat. My fiancé was shocked at how well he was able to kick a soccer ball, with added speed to the ball and accuracy. The",1
276,"When first opening the box, I first noticed how narrow they shoes were. The material at first glance looked durable, stretchable and breathable.The black/ grey lining give the shoe an appealing sporty look along side the solid black Nike swoosh. The bottom half of the shoe where the cleats are feel solid and enduring. The turquoise front part of the sole is a nice touch to the shoe to give off a",1
277,"Out of the box they are amazing. Material is top notch. Used them for about a week and they are holding up really good. Mesh Material is very breathable, I really like the top part of the cleats were the laces meet up the tongue part Has many events to make the cleats very breathable. So people with sweaty feet these would be the best cleats. I left them out in the sun and in about 10 minutes they",1
278,"The Nike Vapor ZM Vapor 16 elite fg has a sleek and futuristic design that looks nice. The flynit upper gives it an almost spider webbing look and is very appealing to the eyes. The flynit is very thin which is great for providing a lightweight and breathable shoe and also provides for an excellent ball control feel, but this does however make the shoe feel very cheap and not providing much",1
279,I got these for my brother who plays football. He had mentioned that these cleats are very comfortable and lightweight. These cleats are also sleek and have a very modern design. And after several intense practices they still look brand new. I would definitely recommend the zm vapor 16 elite fg.,1
280,So I was excited to try these out on the field but unfortunately they just didn’t fit! These are made for someone with a narrow foot and not a wide foot like mine. My true size did not fit so if you’re a wide footer I would likely go with half a size to a full size bigger if needed. Definitely try these out in store if you can!,0
281,"Nike has really done a great job with its soccer shoes! For the price and quality, they have definitely earn the respect from the soccer community! The design of the Nike vapor are awesome! The black on black makes for a sleek and fast look. I generally go a half size down with soccer shoes but didn’t have to with these! I love being able to grip and cut in the grass so the size is perfect! The",1
282,"I genuinely enjoyed how they felt on my feet. This product was true to size and felt comfortable around my entire foot. My favorite part was the design, I simply loved it. I loved the black and really like how the cleat part was a transparent blue i guess you could say. I don't think i’d change anything about this product.",1
283,"The ZM Vapor 16 Elite Fg were some of the lightest and breathable cleats I have worn in quite a while. As a new father, I dont get to use my cleats as much as I used to, but wearing these cleats through a couple warm ups and sprints felt so lightweight and easy to wear.The material of the Vapor 16’s felt almost of Flyknit material and extremely comfortable and breathable. The flexibility",1
284,"When Nike added a zoom air unit in the previous Mercurial Vapor 15, it was a game changer. The elevated comfort & bounce it adds under your foot is par to none. With this new Mercurial Vapor 16, Nike only improves to their ingenuity. The updated Zoom Air unit provides a plush, but responsive feel when running. When moving side to side, the new extended Zoom Air unit is felt even more under your",1
285,"These Nike Mercurial zoom vapors are nothing but exceptional soccer cleats. They are light weight for intense long soccer games, yet built well to last quite some time. Sporting a similar design to the ZM’s 15’s these 16’s sport a slightly different color scheme, that wow’s onlookers. It’s an overall black color scheme all around with blue accents at the bottom. When the sun shines on these cleats",1
286,"These cleats are far and above my new favorite shoe to play in! They look absolutely incredible with the black on black design, the glossy accents and the blue color on the bottom. The material used has incredible quality which feels strong and durable. The design was incredible! The mesh on top, the glossy details, and the blue scheme at the bottom makes this one of the best looking boots",1
287,I got these cleats for my son who plays competitive soccer. My son loved them as soon as he saw them in the box. He just used them in a tournament and said he had a good grip on the ball with these cleats on. He specifically loved the traction the cleats had and was able to glide with speed on the field and stop when he needed to with no problem or pain. The inside of the cleats were cushioned,0
288,"I tested the Nike zoom vapor 16 elite fg soccer cleats to play soccer. The color of the soccer cleats were charcoal grey, black, azurre blue(outsole), transparent white(outsole).I was fascinated by the style, design pattern, and the color scheme used on the shoe; both making the soccer cleat look luxurious. I found it convenient that the soccer cleats came with a plastic backpack. The",0
289,"I recently got my hands on the new Nike Zoom Vapor 16 Elite FG soccer cleats, and I couldn't be happier! The sleek black color looks absolutely stunning and adds a touch of sophistication to my game. They fit perfectly, true to size, and offer an exceptional level of comfort.Even though it's not soccer season yet, I had the chance to try them out in a local scrimmage match with some of my",1
290,"These soccer cleats have a very nice premium feel to it. Being that the upper is contructed of flyknit-like materials, it does conform to my foot to prevent any slippage in the heels; however, the shoes are way too narrow around the forefoot and causes my toes to partially stack up. I'd strongly recommend going a half size up to give your foot more wiggle room. I also find it rather hard to put on",1
291,"These are the best boots I have every used. I'm most recently coming to the Nike zm vapor 16 elite fg from the Nike Tiempo - a different style boot known more for comfort and touch, but I am extremely pleased with both the comfort and touch of this latest Mercurial. The exterior of the boot has incredible material that is quite adhesive to the ball and creates good touch, and the fit of the boot",1
292,My soccer cleats are super comfy and I am cooking in soccer bc of them!!!,1
293,"Poor Boot from a company that clearly doesnt care for it's customers, it's not a quick boot as described and the quality is shocking",0
294,"To start with, this is the third pair of Zoom Vapors I’ve had. I’ve been in love with the shoe since it first launched, as its flexibility (mobility) and look are unrivaled. This latest version is a great new take on a classic design. The material feels incredibly light (better contact on the ball), yet durable—all while being made with at least 20% recycled materials.",1
295,"Overall, this pair of soccer cleats provides a positive experience for the sport. Putting them on was not the worst, although opening up the tongue one more eyelet would make it feel more comfortable to slip on. The shoe feels great on the foot as it provides a snug, comfortable fit that molds perfectly to the shape of my foot, ensuring maximum comfort and control on the field. There is less",1
296,"The cleats fit true to size. They are flexible enough to keep you stabilized during motion and planted in the field. As long as you lace them tight, you should not have any issues long term.  I could run in them just as fast as any shoe. The matte black material is pretty breathable with a subtle shine. I like wearing black shorts and black socks with these. The material surprisingly did",1
