,Reviews,result
538,"에어포스 기준 265, 반스 270신는데 사발레오 275시켰어요. 길이는 약간 딱 맞는데 발 볼이 약간 타이트하네요. 못 신을 정도는 아니고 타이트 하게 신다보면 약간 늘어날 거 생각해서 그냥 신으려규요.",0
539,꼭 사이즈 5~10업 하세요..!사이즈 미스나서 친구 주고 재주문했습니다 ㅠㅠ,0
540,오늘 처음 신고 스쿼트 하는더 너무 좋습니다. 가격 때문에 조금 고민했는데 살 가치가 있습니다. 사이즈는 한 치수 크게 주문하니 착용감이 좋아요. 고민하시는 분은 사시길~^^,1
541,"역도화 처음 신어 보는데 신세계입니다.발을 꽉 잡아주고, 풀스쿼트를 못했었는데 이거 신고 가능해 졌습니다.반사이즈 업 하라는 리뷰가 많았는데.저는 칼발이라 정사이즈 시켰더니 빡빡하게 딱 맞습니다.업 했으면 발이 놀뻔했어요.",1
542,일단 디자인이 너무 깔끔하네요! 최소 반사이즈 업은 하시길 추천드립니다.,1
543,Great looking shoes. Order a size up for wide feet.May return them if they can’t be stretched.,1
544,Order a full size bigger. Fit small and narrows at the toe. Other than that great shoe.,1
545,"I was searching for a good workout shoe. Checked out no bull, hoka, on, and Nike. Decided to go with these. After watching some YouTube reviews, I decided to go with these. They are stylish yet pretty functional for my workout needs. I usually wear an 8.5 and that is what I ordered. After putting them on, they fit pretty snug, but not to the point making it uncomfortable. Much more snug than other",1
546,"Very nice shoe from the color to the style. I received many compliments and when I wear them in the gym, folks know I mean business. However, they run small. Nike usually fits me true to size but this particular shoe fit to tight. I exchanged it for a 1/2 larger and they fit perfect. The comfort and the support during weightlifting is unmatched and therefore considering another color in shoe. Hands down one of the best weightlifting shoes I've owned.",1
547,Extremely comfortable and stylish shoe. I'm a size 8 but the shoe is tight near the front. I would get a slight size bigger at 8.5. The shoe just looks so amazing and can go with almost anything. Definitely worth the money.,0
548,"These are the NBA Jams of weightlifting. “Is it the shoes?!” Yes. Yes, it is. I swapped my Metcoms out for these and added 20lbs to my DL and squat the first time I threw them on. I was able to get lower in the squat and they are super stable. They remind of ski boots when I walk around. Not exactly that bad, but these shoes are used to glue your feet to the floor. I love them. I’m a 13 in other Nikes. Ordered a 14. Fit great.",1
549,I'm a size 8 but got the 8.5. Fits great. Very high quality 👌 definitely will order a second one possibly in white but the black looks amazing,1
550,"I love the crafteness and the quality of the material, well fitted.",1
551,Ok leg day was amazing.. aching in different zones to normal even REDUCED my PB due to the correct positioning. Even sat on shoulder press i was able to engage more from a stable platform.. A must buy if you dont want to ruin your everyday nike airs ect by pushing your toes through the mesh,0
552,"Just bought this pair and love them , use them in the gym and they are just made for that. Great quality 👌🏾",1
553,"The best purchase I ever made from Nike! These are so good, and the quality is top-notch. I would never wear these in the gym; they look so clean!",1
554,"Great lifting sneakers, especially if you have difficulty getting into deep squats. great stability, and very comfortable",1
555,Awesome shoes. You need to break them might be a little tight for a person with a wide foot but awesome awesome shoes. Love them,1
556,Order a larger than normal size. Im a 13 and I ordered a 14 based off of other reviews. Sturdy and I feel like I have a stronger base. This shoe is definitely going to help my squat form and base. Super steady heel that will not rock side to side during leg workouts. Love this shoe.,1
557,"These shoes are very comfortable,  provide incredible stability for any weightlifting workout, and look great on the gym floor.  I am very pleased and satisfied, and recommend them highly if you are looking for a weightlifting shoe.",1
558,"I love it. Comfortable, light. and sturdy.",1
559,"Shoes are super cute, definitely make sure to order a half-size up. However they had no shoe tree protectors inside and they creased almost instantly  so that kinda sucked considering how much they were.",1
560,Love the stability given by these. Didn't anticipate the impact these had on my Olympic lifting. Go up half a size,1
561,Nice trainers and beautiful on design,1
562,Perfect shoe for the gym. Great stability and cushion. Only drawback is the toe-box whatever size you normally wear you should go up a 1/2 size for it to be truly comfortable fit (if only I knew). But the shoe definitely turn heads and is meant for true workout animals.,1
563,"Do not listen to the previous reviews about sizing. Everybody saying to buy a size bigger. You will just end up with shoes that are too big, like me.",0
564,These were great looking and looks durable but you definitely need to size up.. I read the comments and someone recommended to size 1/2 up. I did but it was still too small...so i would say go a 1 full size up!,0
565,Great,1
566,Quality seemed ok but they are waaaaayyyy to tight! Order half size up! Not sure if that would have helped with the wideness but my pinky toe was suffocating. Returning these for the Romaleos 4.,0
567,Excellent stability while standing etc Wouldn’t recommend Running or for lots of movement etc but great for lifting.,1
568,"My Savaleos came in after about a week, and they are extremely firm and well made. My only complaint was mine came with stains on the white shoe structure underneath the heel which is kinda lame, but whatever.",1
569,"Not true to size would recommend half size up your usual, Velcro strap isn’t that great",1
570,정사이즈 딱좋고 디자인도 이쁘고 착화감 정말 좋다~가벼워서 굿굿굿 270,1
571,나이키 기술력 퇴보의 결정체착화감 반응성 편의성 등 모든 성능이 어중간한 수준 이하로 극히 실망스러운편역도화는 메트콘을 런닝은 런닝 특화 신발을 신는 것을 추천드립니다.사지 마세요,0
572,신발은 편하고 좋습니다 근데 좀 작게 나와서 사이즈 한단계 위에 주문하셔야 됩니다 참고 하시라고 올립니다평소 280  주문하면 us 기준으로 10인데이신발은 us9 이더라구요,0
573,5사이즈 업 구매기존 275신지만 280구매했어요편해요,1
574,체대출신입니다. 185/100 정도라 의류보다 운동화를 엄청 중요하게 생각하는 편입니다. 서이즈는 정사이즈인데 볼이 의외로 넓게 나왔습니다. 근데 우동끈이라 타이트하게 조여주는 느낌이 부족하다보니 반사이즈 작게 가도 된다는 분들이 많더군요. 개인적으론 정사이즈 추천합니다. 끈은 교체하면 되니까요. 밸런스도 아주 좋고 가볍고 착용감 좋습니다. 운동할 때 딱이겠네요.,1
575,전체적으로 편안한 느낌의 신발입니다. 쿠션은 아주 없지는 않지만 그렇다고 아주 푹신하지도 않습니다.그러나 발 안쪽에 덧댄 부분이 거슬리는 느낌이 있습니다. 무난하신 분들은 발을 잡아 주는 느낌으로 느끼겠지만 저 처럼 민감하신 분들은그 부분이 자꾸 신경 쓰일수도 있다고 생각이 듭니다. 이점 참고 하세요. 전체적으로 무난한 느낌의 신발입니다.,1
576,운동할때 너무 편하게 신고있습니다. 발볼이 넓어서 메트콘 5가 더 편하네요,1
577,오자마자 신었는데 좋네요!,1
578,"구매한 컬러: 마이카 그린/앰버 브라운/미디엄 애쉬/캠프파이어 오렌지다른분들 리뷰와 같이 사이즈 업이 필요합니다. 반 업 안했으면 큰일 날뻔 했네요.착화감은 편합니다만, 두 가지 불만이 있습니다.첫째, 바닥면이 생김새와 다르게 잘 미끌어 집니다. 특히, 비온날 미끄러워서 큰일날 뻔 했네요. 제 생각엔 바닥 탄성이 너무 없이 딱딱해서 그런것 같습니다. 적당히 그립감이 있어야 하는데, 구두처럼 길바닥을 밀어내는 느낌입니다. 러닝머신용 인가요?둘째, 색상이 별로 입니다. 사진빨에 속았다는 생각이 듭니다. 특히, 오랜지색으로 구현되지 않아습니다. 탁한 살색이나 옛날 할머니집 장판 색깔이 생각납니다. 본체의 그린톤도 이쁜 올리브 색상 느낌이 아니라, 시멘트 색 같아요. 이 두가지 빼면 적당히 통기성 좋고, 착화감 편하고, 발목도 잘 잡아주는 실용적인 신발입니다.",0
579,마감 좋고 배송도 빨랐습니다그리고 실물로 받으니 엄청 이쁘고 맘에 꼭 드네요,1
580,별점 1점 주고 싶지만신발은 마음에 들어서 3점 드립니다마감상태가 무슨ㅋㅋㅋㅋㅋㅋㅋ14만원짜리 신발인데 처참하네요오른쪽 신발은 아무문제 없습니다. 양품입니다왼쪽 신발이ㅋㅋㅋㅋ 메쉬부분 아주 작지만 한 군데에 구멍 나있고뒷꿈치에 색있는 부분 오돌토돌 여러군데 올라와있고 본드자국 살짝 뭍어있고옆라인 흰색 본드 부분에 빨간색이 뭍어있는채로본즈처리돼있어서 떼지지도 않네요ㅋㅋㅋㅋ신발 이쁘고 편하고 좋아서 별점 3점 드리는데마음같아서는 1점 주고 싶네요검수좀 제대로 해주세요 제발;;추가로 교환정책 없는거 진짜 개븅god같네요무조건 반품하고 재결제 하라는거 무엇 ㅋㅋ,0
581,"1-배송:평균적인 기간(2-3일)걸림2-신고 벗을때 아주 편하진 않지만, 발이 들어가면 편함*발등이 높다면 한치수 크게 신어도 무방해 보임(난 반치수 업=약긴 불편)3-전반적으로 만족함",1
582,"I have only wore these 2x but they are already my favorite trainers. Very comfortable, great fit and good stability.",1
583,"This is my 4th pair.  Need I say more.   Excellent gym shoes and for ‘light’ walking.  Great looks, great fit, great grip, great durability, … my only issue would be that these are cushioned enough to run in.   Otherwise, perfect!",1
584,"This shoe is the perfect workout shoe.  It's comfortable, light weight, and spacious.  Definitely runs true to size.",1
585,Get shoes but a little on the small/tight side. All my other Nikes are 10.5 and fit great but I think these may have been miss labeled unfortunately.,1
586,I purchased these for my spouse. She simply loves them.,1
587,These Nike are excellent. I’ve been working out with them from day one. I really love them. Great workout shoe.,1
588,"Nice shoe, fits great and super comfortable! Love the color as well.",1
589,"Very comfortable and stable for gym workouts, not something I would recommend for daily use as they haven’t enough cushioning for long walks or standing all day.",1
590,Was a gift to someone they like them,1
591,"I purchased these based on a manufacturing issue on my metcom 8’s. I’ve received 2x brand new pairs and the quality of finish is absolutely terrible. Loose strands, unfinished stitching. Nike used to be an affordable quality brand and has hugely lost its way. Very sad times",0
592,"I love them. So comfortable and very well made. Perfect bright colours as well. They did feel slightly tight when I first put them on, but after wearing them for a couple of hours, they have loosened up a bit and now they fit perfect.",1
593,I love these trainers. This is the second pair I have bought. I think they are very versatile for gym training and running. They feel so comfy on my feet and having a thick heel gives me extra support when running.,1
594,"These are my favourite all round workout trainers, they are so versatile.Lightweight, sturdy, comfortable and love the colours.",1
595,Great look and fit. True to size. Just wish they had a lot more colors to choose from in my size.,1
596,My boyfriend loves them and I love them on him…true to size,1
597,Very comfortable but to much plastic in comparison with the previous version.,1
598,Great looking shoe and comfortable beyond my expectations.  This shoe is definitely built for running or working out.,1
599,The shoe is comfortable and provides the look/style that I had anticipated. This was a great purchase.,1
600,I bought these with the intention of wearing them just for the gym but since I've had them they have been more than just that! They are incredibly comfortable for day to day wearing! When wearing for training in the gym i find them to be very supportive for weight work but also flexible for hiit workouts! 10/10 from me!,1
601,Great shoe. Very comfortable &,1
602,I bought a pair for my wife. And she loves them!! I was highly surprised because she is very picky. I  I’m going to get me a pair so I can match with her. lol,1
603,"It’s the best , and coolest shoes.Comfy, flexible -and very nice looking.I’m fan of tiger wood and I’ve seen him wearing it.",1
604,"This Version of that Metcon Free Trainer is 💯💯🔥🔥🔥😃. Fantastic for working and more importantly for me personally since I'm a Certified Personal Trainer and constantly on my feet and on the go, I notice how much lighter they are compared to previous versions. I already have several pairs and will keep getting more because I honestly cannot see how Nike will top any future versions, but I'm sure they may find a way. Definitely worth purchasing 💪🏿",1
605,"Love Metcon ❤️ Nice design , very comfortable",1
606,my hitt workout shoe to go to !!,1
607,Look great but too narrow. Not meant for wide feet!,1
608,Very comfortable for wearing out and about or in gym great grip and like walking on clouds off foam great style in the white great for holidays,1
609,"Bought these for training in the gym. Even after broken in, you can't go even 10 mind in the elliptical without getting sore feet on the bottoms. This is result of cheap materials. This is the last pair of Nike I'll ever buy",0
610,Comfortable good workout or everyday shoes for that price.,1
611,The best training shoe in my opinion. Tight toe box but it’s perfect for my narrow skinny feet. Wish they would drop an all black colorway like they did with the free metcon 3’s.,1
612,I love the Metcon 5 my work outs have been taken to a whole new level.,1
613,Great shoe!! Very comfortable. Good support. Size is right on. Very happy with the purchase,1
614,[This review was collected as part of a promotion.] Best trainers I’ve owned - good stability for lifting,1
615,"These shoes are very soft, cushiony, and the colors are great combination. I ordered the Men's 12.5. I wear a Women's size 13. Most Nike tennis shoes run a bit short on me, so I went up a half size. I'm glad Nike does this for sizes over 12. There's lots of cushion in the heel. I'm happy that Nike brought in a new white combination bcuz the white selections ways run out early, especially in 12 and",1
616,"Very comfortable soles. However, the low cut irritates my ankle quite a bit. Wish they sold there in mid-high tops.  Definitely not a sport shoe, but lifting weights are ok.",0
617,amazing shoes js so good and amazing,1
618,"Recently received a pair of these for the gym. Love the look and stability. However, they do feel tight and have a narrow toe box even for Nikes. I do not have a particularly wide foot, and have worn Nike footwear of all types (running, baseball, football, basketball, trainers) for years without issue. This is the first pair I've purchased that felt too tight. Would recommend purchasing a half size larger than your normal size.",1
619,"The sizing makes no sense. I got a 10, and my foot wouldn’t fit in the shoe, I went a size up and I now have almost 2 inches of toe room. Please figure out your quality control this is a joke. And you don’t have these in stores so I can’t just try on a pair.",0
620,"The best workout in these style from HIIT, Circuit, Weight Lifting even for dancing classes! Bring back this red color in W10; it matches my work uniform.",1
621,"I love these shoes, but one of the lace loops broke after a couple weeks. They are very comfortable, I had to get .5 larger than normal, but I loved them until they broke.",1
622,"Amazing look, amaxing comfort! You need these! As soon as I saw these I knew I needed them! You will not be disappointed!!!",1
623,"I bought these for my son who is in college playing baseball. He stated ""they fit like a glove and the most comfortable workout shoes he has ever had. You should get a pair too.""",1
624,Love these!!! I’m a housekeeper and I have to have comfortable shoes no question about it. These are superb. Comfortable and I’m moving a lot faster than I was in my old shoes. Highly recommend.,1
625,[This review was collected as part of a promotion.] The purchased items came fast and no damages which is the best!!!!,1
626,"I’m obsessed! So comfortable! True to size! I got the black and Tiffany blue ones. My favorite shoes at the moment! THANK YOU, NIKE!",1
627,"Comfortable shoes for everyday use!  This shoes is not too narrow, excellent fit for comfort.",1
628,They are very comfortable and look very pretty,1
629,Wow!   It's stylish and comfortable. Fantastic shoes for the gym. This is why I stay loyal to the brand.  Well done Nike!,1
630,"Great overall training shoe. Firm footing on weight conditioning, suburb on squats. A bit challenging on runs with its ’stability’ weight design of 10oz (I am a runner with ideal 7oz to 8oz shoe).  My run with Mecon 5 is no longer than a 2 or 3 mile run.",1
631,"These look/feel amazing, even in a larger size. I could do without the colored tongue strip, but otherwise these are a must have for the gym.",1
632,"Looks way better in person, Christmas gift for my husband. He’s going to love them.",1
633,Came earlier than expected! Excited to try these out at the gym. They fit extremely snug and comfortably. Just what I’d expect from Nike Free!,1
634,"What a friendly and easy experience shopping with hibbitt sports. Looking for this particular style was such a hassle, but the moment I came to hibbitt sports they had exactly what I was searching for and MY SIZE. Super simple purchase and a quick delivery resulted in a brand new pair of shoes on my feet. I recommend hibbitt sports to anyone who’s looking for an easy and headache free experience.",1
635,He loves them!!! Supportive and comfortable,1
636,"Out of the box one of the most comfortable NIKE all around shoes.  Did not have to break these in like some other models.  I love these so much for working out, cross fit and daily wearing.  Perfect multi-purpose shoe for me.  Will be back to pick up another pair soon.",1
637,Arrived earlier than expected which was great. Fits perfectly. Love the color and design,1
638,Quick and easy and exactly what I was looking for.,1
639,"Great fitting trainers, bought mainly for leisure. The fit is perfect for me which is wide. Sole is wide at heel which is great for stability",1
640,Love them!! Very Confortable! I’ll buy this shoes 👟 again in the future.,1
641,The service was greatThe replacement was done in quick time and i am getting the sneakers faster now,1
642,"I love these shoes so much I got a second pair in a different color scheme. After wearing the wrong shoes for HIIT classes for so long (running shoes), I finally found the golden pair that helps enhance my fitness technique and doesn’t hurt my feet. They fit like a glove. I have to say that I had to go a half a size up than my regular size to get maximum toe box width and comfort. The mica green combo get so many compliments! The white ones are just as fantastic too!",1
643,They're absolutely so comfortable!! It's like walking on air feels like you have nothing on your feet!!!! I ABSOLUTELY LOVE THEM this is my second pair.. this color is FIRE I get complements everywhere I go...,1
644,Nice and comfirt shoes,1
645,"The first pair I bought were really tight & and narrow, I went a whole size up. Just received my second pair & this pair was perfect so it just depends on what you get. Both pairs were comfortable though.",1
646,Very comfortable tennis shoes very stylish and affordable,1
647,"Outside design is cool; nevertheless, the inside design looks like a women's/high heels design. Its something I didn't noticed online. They felt comfortable but didn't walk to much with them on. Had to return them because if the way the look.",0
648,"Immediately after slipping my feet in these I knew I had the perfect workout shoes for the gym. The wider toe box fit my feet true to size, and the wide and flexible base are perfect for legs day as well as light cardio. I also love the styling so much that I purchased 3 pairs!",1
649,"This really is a perfect blend of stability, comfort and flexibility for indoor weightlifting and cardio.  There is meaningful side support for lunging, a wide rear heel to support balance and heavy weights, and a Nike free sole up front for nimble foot movements.   The shoe is very comfortable, comes in many colors and looks great.   This version 5 of the Nike Free Metcon is the best version yet, and preceded by versions 4 and 3.  I own 7+ plus pairs.  No regrets",1
650,"Very comfortable, light weight and would definitely buy again.",1
651,Great shoe! Will definitely buy another color.,1
652,"Great fit, very comfortable, has wider toe than some of the more narrow running shoes! Very happy with my choice!",1
653,Outstanding shoes.. took a couple of days to break them in.. fit like a glove..,0
654,"Stylish and comfortable 🤩🤩🤩🤩🤩Fits amazingly, lightweight, highly recommended !!",1
655,Nice weight to the shoes. Very light. But not as comfortable as past pairs I have bought.,1
656,Very nice sneaker I like the way they fit on my feet. I actually ordered another pair different color.,1
657,I wanted something for running and training. I thought it will have enough cushion like all my other Nike shoes but the base on this one is not the best which is unlike Nike. My honest opinion,1
658,These are far more comfortable and flexible than other Metcon Free sneakers.,1
659,I’m not one to write reviews but I bought my first pair of these in July 2023 and after a month of having them I’ve bought a second pair. The most comfortable stable workout shoe I’ve EVER own. I’m 6’1 210 and do CrossFit the size 11 fits perfect. I’ve ran in these and lifted in them they do everything in between. Nike hit a homerun with these shoes .,1
660,"Great style,tighter than usual fit for my normal size. Wonderfully comfortable I would buy then again",1
661,Really nice show great fir and gives excellent support in the gym. Great stability when lifting weights. Having read reviews on here I bought a size bigger than my normal shoe size. Very comfortable.,1
662,I suggest going up a sizes because,0
663,"N-I-C-E-! I already own a few pairs of these for training in. Always on the look out for interesting colour ways. These are a great combination of a subtle green/grey upper and the terracota/orange sole. Free Metcon 5 have a good sock upper that isnt too tight, but can get a little warm, the soles are nicely cushioned for all sorts of workouts (including sprints) and have a wide platform form",1
664,"Just perfect, as advertised. prompt delivery. perfect fit",1
665,A comfortable and lightweight shoe.  Attractive and well put together.,1
666,Very comfortable shoe Quick shipping,1
667,"Great shoes, love the fitAll my friends want to wear this shoe",1
668,Comfortable…wide heel base…Good Support…and even though they have laces the shoe is a slip on…Another Nike Winner…,1
669,Great shoes very comfortable and versatility,1
670,"Great gym shoe. Stabile enough to deadlift in but still flexible and light enough for sprints, agility and plyometrics.This might be the best Free x Metcon version since the first model.  If you have wide feet go a half size up.",1
671,I do CrossFit 100% the best all round shoe I’ve had. So good for lunging squatting etc the heel gives you so much more balance than the reeboks I had before,1
672,A very very comfortable shoe. Great for training and everyday use.,1
673,Great shoe. Normally go with a Metcon 8 but wanted to try something that was better for track work.I’m normally a size 7 but bought the 7.5. Good fit bit prob coul have got away with the 7,1
674,"Great shoes for training, very lightweight and comfortable even for all day use not just for training. I use them in crossfit and are stable but still flexible. Will recommend. Grab 1/2 number up for a better fit.",1
675,Shoes like walking on clouds,1
676,I wear a 14 in every pair of Nikes I’ve ever worn. A  14 in these literally cut off circulation in my toes they were so tight. 15 is too long in length and still tight on the toes. These run a half size too small and have extremely narrow toe box.,0
677,"Feels like you have nothing on, light weight and so comfortable!!",1
678,"We got these for my dad for working out and he really likes them.. we are the same size so I tried them on and the are really comfortable, and lightweight… definitely great shoes and recommend them highly",1
679,I love the shoe i am getting all colors,1
680,"가볍고 쿠션감이 좋다. 니트소재로 한 사이즈 업 추천 (평소 225 착용하나 해230 주문, 235 주문도 괜찮았을 것 같다는 생각이 듭니다.)",1
681,사이즈가 애매해서 2개의 사이즈를 구매했는데 조금 넉넉하게 신는 게 좋은 것 같애요! 그래도 발 건강에 좋을 것 같습니다.,1
682,추가구매 입니다. 다양한 색상 있으면 좋겠네요. 발이 편하고 이뻐서 자주 잘 신고있어요.,1
683,"불쌍한 내 발과 무릅을 위해 샀는데그냥 편하구요, 족저근막염이나 아치에 문제 있는분들에게 좋을것같아요.바운스되는 발에 운동이 되는것같구요.발걸음을잡아줘서 (뒷꿈치부터 땅에 닿게하는)운동이되서 편하면서도 힘든느낌? 너무딱딱한 신발에 길들여져 있었던것 같아요.",1
684,비싸지않은 가격에 신어도 예쁨. 골드와 그린의 조화가 좋고 아주 발이 편한데다 키높이 효과까지 있어 좋아요. 평소 신는 서이즈 주문했눈디 좋아요,1
685,런닝화 처음 신어보는데 완전 대만족입니다발에 착 붙는 느낌에다가 걷거나 뛸 때 앞으로 더 잘 나갈 수 있는 힘이 있어요완전 잘산듯..흰색 사려다가 갑자기 품절돼서 보라색으로 구매했는데 더 만족스러워요존예..얼룩이 묻어있어서 좀 그랬지만 괜차나여어차피 운동하다보면 더러워지니까,1
686,저녁으로 운동삼아 걷는데 푹신하고 좋아요발볼 발등 높은데 평소 270신어서 반업해서 275신으니 편하고 좋네요아웃솔도 내구성이 좋아서 오래신을듯해요,1
687,발이 편하고 엥긴데요 키도 커지고 검은색이라 튀지않고 모두 만족한답니다.,1
688,최근 신어본 신발 중에 제일 편합니다.사이즈는 정사이즈 신으면 됩니다,1
689,ㄴ ㅓ무나...예쁩니다. ˆ̑՝̮ˆ̑❤︎ 세상 아까워서 못신겠어요. 편한건 당연하고 가볍고 착화감이 미쳤네요. 워킹화랑 러닝화랑 고민하다가 워킹화신고 뛰어도 괜찮을것 같아구매 했습니다.실내러닝에는 문제가 없네요. 편안합니다. 블랙이랑 두가지 구매했는데 예쁜건 화이트가 진리네요.ㅎㅎ,1
690,전체적으로 만족이지만 신발에 본드같은게 묻어있어서 더러운 부분이 조금 있어서 별로 였습니다.교환할까 고민하다 신어보니 쿠션도 좋고 디자인이 맘에들어서 바로 신으려고 교환은 안했어요.,0
691,평소 웨이트 및 운동량 많은 편인데 족저근막염이 생겨서 푹신한 신발 찾다가 구매했어요. 쿠션감 좋고 걷기 편하고 높이가 좀 있습니다! 겉 부분이 천처럼 생겨서 오염 관리가 잘 될지 걱정스럽긴하지만 잘 신을게요,1
692,헬스함서 신을려고 샀는데 진짜 푹신하고 러닝화에 딱 어울릴만한 신발이에효너무 잘샀다 키키 잘 신고 런닝머신 열심히 할게효..,1
693,저는 발볼이넓고 발등이 높은편이라 한치수업해서 주문했어요 아주적당히 잘맛네요 쿠션감이 엄청좋은편이라 걸을때 발목이 편안할것같네요 생일쿠폰챙겨주셔서  저렴하게 구매했어요 심플한디자인이라 오래 신을수 있을것같아요,1
694,검정색이랑 흰색 중에 엄청 고민했는데 실내용으로 신을거라~흰색 구매했습니다.저는 235와 240 중간 사이즈인데 240 잘 맞아요.지난달에 무릎 십자인대 재건수술 하고 재활시 신을 가볍고 편한 신발 찾았는데 딱 좋아요.쿠셔닝도 적당하고 넘 맘에 들어요.글고~중요한건 넘 이쁩니다.^^,1
695,"사진대비실물이훨씬더이쁘네요.싸이즈도정싸이즈고,무엇보다키높이도돼고쿠션감도무척좋네요",1
696,편안하고 디자인도 만족! 정사이즈,1
697,편하고 좋아요. 키높이도 되고 편안해요.,1
698,"걷는 것을 상당히 좋아해 이에 특화된 슈즈가 없을까 하고 찾던 중 마음에 드는 모티바 모델을 찾아 구매! 발 사이즈가 300인데 정사이즈이며 나이키 삭스 신고 신으니 잘 맞습니다. 마사이 워킹슈즈가 연상되는 아치형 솔이 바르고 안정적인 자세의 워킹을 유도하고 쿠션감도 좋아 장시간 워킹에도 편안함이 기대이상입니다. 컬러는 실물이 좀더 강렬한 느낌이며 형광레드에 가깝습니다. 슈즈 특성상 러닝으로는 다소 부적합해 보이며 가벼운 트래킹이나 동네 산책, 잘 닦여진 산책로를 걸을 때 유용한 슈즈가 아닐까 생각합니다. 워킹에 특화된 슈즈가 필요한 분들께 강력추천드립니다.",1
699,"무릎이 안좋아서 나이키 줌 시리즈만 애용하는데,  무릎 충격 흡수도 잘 되고아치를 충분히 받쳐주어서 발이 아주 편합니다",1
700,물건입니다 진짜편하고 좋네요 👍👍👍👍,1
701,사이즈는 한사이즈업 하시면 됩니다.색감도 화려하고 디자인도 좋고 쿠션 푹신하고 만족합니다^^,1
702,"These are my one and only favorite walking shoes.   I bought the Nike Motiva walking shoe for my 14 day vacation to Europe. I wore them every single day and most evenings as I went on my excusions.  I did over 10,000 steps everyday and not once can I say that my feet hurt.  When I got back to the states I went and bought another pair. I am completely in love with these shoes.  I highly recommend  these shoes to anyone that does or will do a lot of walking.",1
703,Love them great fit. Love to work out and walk in these shoes. Fits true to size,1
704,Time I put these shoes on they immediately felt good!!  They are very springy/spongy right at the area of your arch!!!  1st pair of shoes I’ve put in in a while that I had that immediate reaction of “I Love These!”  And I’ve worn several pairs recently that just haven’t “done” it for me like Brooks & some On styles!  I’ll definitely be ordering another pair of these Nike Motiva’s in another color!!!,1
705,"Very comfortable, great walking shoes",1
706,I LOVE the Nike Motiva walking shoes!! I'm on my feet ALOT at work and they feel like I'm walking on a cloud. I love the design of the shoe and the many colors they come in!!! I normally wear a 7.5 in Nikes but since they run a little big I got them in a size 7.NIKE DO NOT STOP MAKING THESE AND DO NOT CHANGE THE DESIGN!!,0
707,"These are very comfortable walking shoes. I was not sure how well they would work for me, as Nike shoes tend to be a bit too narrow for my feet, but these were highly recommended so took a chance and ordered online. I tend to be between a 6 and a 6.5, ordered the 6.5 and it fits very well.",1
708,My wife loves this shoe! She bought it and worked out in it and came back all smiles! The cushion was perfect for the balls of her feet and the cylindrical design of the sole made the push and rock motion super easy…,1
709,My favorite work shoe. I’m standing for 9+ hrs a day and these are holding up very well. They are so comfortable. I am normally a size 5 but these fit more comfortably in a size 6.,1
710,The most comfortable and good looking shoes ever,1
711,"Very comfortable. Fits extremely true to size + wide, no need to size up as you may have to do with most running shoes, especially if you intend to use insoles. I sized up as I did with the wildhorse and experienced significant heel slippage, even with insoles. I returned and sized down 1/2 a size.",1
712,"Ordered these at the end of June for work, where I am on my feet walking around for 40+ hrs/wk on concrete and walk an average of about 8-10 miles per day. They were super comfortable and I never had any foot pain, however by September I had completely worn through the bottoms of them. At this price point, I had hoped they would last me much longer, but I would order them again if I needed a pair of casual walking shoes.",1
713,"These shoes are super comfortable at first try on and I love the rocker sole, very bouncy. I have a medium to wide foot and the toe box fit perfectly. The only thing is that they were a bit too short. I wear a women's 8 in regular shoes and usually an 8.5 in running / walking shoes and I have to exchange these for a 9.",1
714,I love this shoe! They feel great they look great. My walking pace increased with these shoes. Nike please drop more colorways in size 14 or drop the Motiva 2.,1
715,One of the best comfortable shoes I have ever worn. I don't feel tired anymore.Context: I walk for 8 hours straight at work,1
716,Absolutely love them. I have wide feet and plantar fasciitis and was struggling in my sketchers slip ins and these feel like they were made for me. They are super comfortable. I'm usually an 8 but went to a size 8.5 and they are perfect 👌,1
717,"I work as a RN in the Emergency Department, 6”1 and 260lbs and these shoes are golden for my 12hrs shift!",1
718,"The Motivas are great for my walking regimen. The big, thick soles make me feel like I'm walking on air instead of concrete and they propel me foward so that I complete my walk in about half the time. This also allows me to walk further.As to comfort, I don't know if I'd walk around in these all day, but for my walks - 2.5 to 4 miles - they are great.The reason I'm abandoning my",1
719,"These are the most comfortable shoes I own, I highly recommend them.",1
720,"These shoes surprised me honestly. I usually wear running shoes or hiking shoes for long walks, but the extra cushion and rocker sole shape make these the best I’ve ever worn for walks exceeding a couple miles.",1
721,"I’ve had these shoes during my military training and I can attest that these are the most plush, most comfortable shoes I’ve ever owned. Not even HOKAs can match this level of plushiness. Truly one of my best investments, since I felt I could run for miles upon miles with these things. If only I could have gotten the hot pink ones, because I bought the white/light purple ones; it’s a shame",1
722,"I have 2 pairs of these, I am on my feet all day on hard concrete. If I wear any other pair of sneakers to work my legs ache, my feet hurt and I'm miserable. Took a chance bought a pair on sale then got extra 25% and paid $58 , I wish I had bought 2 pair. I get off my legs don't hurt and I don't feel so exhausted. I highly recommend if your on your feet all day these are the ones. Thank you Nike!!",1
723,"I am a 60 year old, and these shoes are the most comfortable shoes I have ever owned. These shoes bounce you up with every step!  You can walk forever in these shoes!  They actually bounce you to your next step. I am walking faster and no foot pain at all!  Love Nike❤️",1
724,Definitely different.  There is good arch support.  I like the look of them too.,1
